Timestamp,Channel,Message Text,Message Link
2025-02-22 15:02:17,"CRYPTON | Биткоин, DeFi, WEB 3","👨‍💻 **Зарабатываем токены в Monad на Magic Eden**
#АктивностьДня 

Magic Eden поддерживают торговлю NFT в сети Monad. 
На площадке можно не только проявить активность, но и заработать MON.

**✅**** Для этого:**

— Проходим квесты на [**Layer3**](https://app.layer3.xyz/campaigns/monad-ecosystem-campaign) и минтим кубы.
— Затем продаём их на [**Magic Eden**](https://magiceden.io/collections/monad-testnet/0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7).
__На текущий момент, кубы отлично продаются по ~1,1 MON__.

▪️  Также можно перепродавать домены [**Nad Name Service**](https://magiceden.io/collections/monad-testnet/0x3019bf1dfb84e5b46ca9d0eec37de08a59a41308?activeTab=items) 😏

Единственный минус — кубы могут быть мультипликатором дропа, но можно выкупить их назад, когда цены спадут 🎩

[**Зарабатываем вместе**](https://crypton.xyz/news1) |** **[**Обменник**](https://t.me/exchange_crypton_bot) |** **[**Экосистема Crypton**](https://crypton.xyz/news)",https://t.me/c/1307909848/14912
2025-02-22 05:35:35,9RS | BLOG,"tilt, не успел собрать 5 золотых билетов :(

остается ждать дроп, надеюсь вкусно покормят",https://t.me/c/1328851439/5262
2025-02-22 14:29:31,Чёрный Одуванчик,"**Testnet Monad покормит всех желающих. ЧАСТЬ 1**.
#бесплатно.

[**Monad**](https://cryptorank.io/ru/ico/monad#funding-rounds) - это новый **L1 блокчейн**. О каких тут технологиях может идти речь? Не интересно.
**А интересно вот что:**

1. Тут **$244 ляма** инвеста.
2. **Блокчейн** с таким инвестом априори будет стоить **дорого**.
3. В **L1** блокчейне токен используется как ""газовый"", а значит нам раздадут монетку с ютилити.

Потенциал имеется, хайп лютый тоже, поэтому в этой серии постов мы разберём:

• **Как получить дроп от самого Monad ****💰**

• **Какой проект прогреет Monad и накормит даже больше, чем основной дроп ****🤫**

Буков будет много, готовимся читать и вникать. Экспертное мнение в прямом эфире, мы начинаем:

**•  Где достать тестовые токены для Monad?**

Особо крутым ребятам Monad лично отправил тестовые токены, проверить их можно либо в [**Exploer**](https://testnet.monadexplorer.com/), либо в [**ct.app**](https://ct.app/batchCheckBalance/monad_test)

Но если вы чутка нубик - то токенов у вас не будет и их надо клеймить или покупать 😭

**Простой путь** - купить токены на **Gas.zip**: [**ТЫК🔗**](https://www.gas.zip/)
Заходите и в **Testnet** ищите **Monad**. За **1$** можно купить **~2 ****$MON**, а этого вам вполне хватит на всё.

**Сложный путь** - выкачивать краны: [**Оффициальный**](https://testnet.monad.xyz/), [**GasZip**](https://www.gas.zip/), [**Talentum**](https://monad.talentum.id/), [**Owlto**](https://owlto.finance/Faucet/Monad)
У каждого из низ свои условия для использования и каждый из них индивидуально ущербен. Но зато #бесплатно 😁

**Токены добыли - пора тестировать!**

**• Что тестировать в Monad?**
Моё мнение тут таково, что отрабатывать надо в первую очередь проекты, тесно связанные с **Monad**. Лучше лишний раз всякое новое говно не тыкать. Поэтому пройдёмся по таким проектам как:

**1. **Давайте далеко не будем уходить с [**официального сайта**](https://testnet.monad.xyz/) и начнём с покупки одного из трёх мемкоинов.
Листаете ниже и на выбор у вас будет **Molandak**, **Moyaki** и **Chog**.
Думаю в первый день можно купить всех троих, а потом каждый день покупать кого-то одного чисто чтоб активность дополнять.

**2.** Делаем деплои контрактов на **Owlto**: [**ТЫК🔗**](https://owlto.finance/deploy?chain=MonadTestnet)

**3.** Забираем домен .nad: [**ТЫК🔗**](https://app.nad.domains/)

4. [**Fantasy Top**](https://monad.fantasy.top/?ref=P677ZJMU) не особо оставляет след в тестнете Monad, однако отдельно может очень вкусно покормить.
Вкратце - посмотрите инфу в [**прошлом посте**](https://t.me/blacktaraxacum/3336).
А подробнее будет вторая часть этого поста ниже. Там разберём полностью всё про [**Fantasy Top**](https://monad.fantasy.top/?ref=P677ZJMU).

**5.** Если вы испытываете недостаток транзакций, то:
[**Kuru**](https://www.kuru.io/markets) - торгуйте щитками
[**Magic Eden**](https://magiceden.io/monad-testnet) - торгуйте NFT
[**Izumi**](https://alpha.izumi.finance/trade/swap) - свапы и стейинги

**• Мнение по оптимальному фарму.**

Пришло время нам с вами важно поговорить.
Это тестнет, поэтому по сути вы можете сделать тут всё, что угодно. Однако вы не рискуете реальными деньгами, а поэтому и в большинстве случаев не зарабатываете.
Если вы хотите просто потыкать #бесплатно и в перспективе залутать за это плюшки от **Monad** - берите** **[**у нас софтик**](https://t.me/oxygen_tools) и не парьтесь. Ну или на худой конец руками работайте.

**НО**. Если вы хотите залутать с этого **ДЕНЕГ**, то вам нужно начинать вкатываться в комьюнити Monad и смотреть, какие проекты тут реально заботятся о юзерах. Так вы сможете залутать ранние вайтлисты и плюшки, которые дадут вам буст в **Mainnet**, ну или просто сыпанут залётных денег. Например тот же [**Fantasy**](https://monad.fantasy.top/?ref=P677ZJMU)** 100%** даст какую-то копеечку за то, что вы будете в турнирах участвовать.

Сам я, конечно, приверженец лёгкого пути, но не упомянуть второй вариант просто не мог.

**• Заключение**

**Monad** - обязателен к отработке. Это база на данный момент и по сути не так много проектов могут перетянуть на себя полотно хайпа.
Я конечно написал в посте про [**софтик**](https://t.me/oxygen_tools), но это был больше просто триггер для вас, сам софт пока не готов. Но активно делается и думаю в ближайшие дни будет уже релиз.

Также сразу после этого поста я сяду делать вторую часть про Fantasy Top, поэтому ждите, подрубайте уведомления. Там скорее всего будет лютая альфа.
И дай бог нам всем **КОРМА** 🤑

[**Софты и приватка Одуванчика**](https://t.me/OduLandBot?start=r_oxygen_tools) | [**Все медиа ресурсы**](https://t.me/oduvanchik_links)** | **[**Папка Одуванчика**](https://t.me/addlist/kdMlfOg3-JY1M2Ni)** | **[**Гайд для новичков**](https://t.me/blacktaraxacum/2687) | [**TikTok**](http://tiktok.com/@blackoduvanchik) | [**Беседка**](https://t.me/joinchat/z9PR49VOI_w0MmJi)
 ✍️ **Кто не ставит реакции - тот сибил** ✍️",https://t.me/c/1409517037/3337
2025-02-22 12:07:47,Чёрный Одуванчик,"Первый пост будет про **Monad**, ибо этот тестнет ток начался нормально и мы ещё даже вполне **Early**
Ну а потом поговорим про то, где мы летим в последний вагон.

• И пока готовится пост с мнением по тестнету - регайте акки в **Fantasy**: [**ТЫК🔗**](https://monad.fantasy.top/?ref=P677ZJMU)
• Рефка для любителей острых ощущений: `P677ZJMU`

Для тех, кто не знает что это - будет отдельная часть поста со всей инфой.
Вкратце - это то, что должно покормить нас ОТДЕЛЬНО от монада. По моему мнению этот проект особо не повлияет на наш дроп от Core Экосистемы, но вполне может накормить без затрат, как уже делал на **Blast**.

Ну а отдельный этот пост я посвятил потому что там лагает всё пипец и не отдают тестовые токены и карточки. Чем раньше зарегаете аккаунты - тем раньше вам дадут монетки и вы сможете готовиться к турнирам.
Так что давайте, кабанчиком делаем.

[**Софты и приватка Одуванчика**](https://t.me/OduLandBot?start=r_oxygen_tools) | [**Все медиа ресурсы**](https://t.me/oduvanchik_links)** | **[**Папка Одуванчика**](https://t.me/addlist/kdMlfOg3-JY1M2Ni)** | **[**Гайд для новичков**](https://t.me/blacktaraxacum/2687) | [**TikTok**](http://tiktok.com/@blackoduvanchik) | [**Беседка**](https://t.me/joinchat/z9PR49VOI_w0MmJi)
 ✍️ **Кто не ставит реакции - тот сибил** ✍️",https://t.me/c/1409517037/3336
2025-02-22 11:49:24,Чёрный Одуванчик,"**💳**** Казну надо пополнять.**

Довольно долгое время на канале было очень много тем, которые требовали **вложения**.
Да, конечно часто эти вложения были не большими, но всё же это **вложения** 💰

Понимая что у нас много новичков и челиков, для которых **100$** - нынешний банк, думаю пора почаще делать #бесплатно активности на канале.

Благо крипта щас к нам благосклонна, и всё чаще на радаре появляются тестнеты, которые можно отработать **почти без затрат** 😊

Такие вещи, конечно, требуют от нас взамен больше времени и внимания. Поэтому готовьтесь** сидеть и дрочить** всякие **роли** и **сомнительные проекты** в надежде на насыпку.
Лично я, хоть и пишу щас про #бесплатно, буду стараться отрабатывать тестнеты [**софтиком Одуванчика**](https://t.me/oxygen_tools), ибо мне время дорого.

**НО**. Для вас скоро начнут выходить довольно подробные посты (рукописи на **A0**) с разбором того, что вам надо и не надо делать.

Короче, врубайте уведомления на канале и читайте заголовки постов. Если там написано ""**ЧАСТЬ 2**"", значит где-то на канале точно будет ""**ЧАСТЬ 1**"".
Ну и если чёт делаете - то хоть смайлик под постом оставляйте, чтоб знал что вам интересно ЭТО, а не смешнявки во время какого-то очередного взлома 🤡

[**Софты и приватка Одуванчика**](https://t.me/OduLandBot?start=r_oxygen_tools) | [**Все медиа ресурсы**](https://t.me/oduvanchik_links)** | **[**Папка Одуванчика**](https://t.me/addlist/kdMlfOg3-JY1M2Ni)** | **[**Гайд для новичков**](https://t.me/blacktaraxacum/2687) | [**TikTok**](http://tiktok.com/@blackoduvanchik) | [**Беседка**](https://t.me/joinchat/z9PR49VOI_w0MmJi)
 ✍️ **Кто не ставит реакции - тот сибил** ✍️",https://t.me/c/1409517037/3335
2025-02-22 13:52:51,Герман на блокчейне 🇪🇹,"#FWOG у первой цели 

https://ru.tradingview.com/x/73WYoLjN",https://t.me/c/1293287526/20757
2025-02-22 11:03:51,Герман на блокчейне 🇪🇹,https://x.com/kanyewest/status/1893123962428891160,https://t.me/c/1293287526/20756
2025-02-22 11:40:14,"CRYPTON | Биткоин, DeFi, WEB 3","🧐 **ByBit взломали хакеры из Северной Кореи**
#Обсуждаемое 

Криптосыщик ZachXBT [**нашёл **](https://x.com/arkham/status/1893033424224411885)доказательства того, что за взломом стоят хакеры из Lazarus Group.

🖤** У ByBit нет никаких шансов вернуть украденное**.

__Сейчас ByBit берёт в кредит ETH у других бирж, но рано или поздно __[**__им придётся __**](https://x.com/ercwl/status/1893050485348635034)__выкупать ETH с рынка.

__**▪️**** К слову, вчера ByBit **[**обработали**](https://x.com/benbybit/status/1893102137711960486)** 350 000 заявок на вывод.**__
__
Скам от [**ЦАР**](https://t.me/crypton_off/14839) и [**Аргентины**](https://t.me/crypton_off/14873), [**взлом ByBit**](https://t.me/crypton_off/14908) — для полной картины не хватает только [**токена**](https://x.com/kanyewest/status/1893123962428891160) от Канье Уэста 👍

[**Зарабатываем вместе** ](https://crypton.xyz/news1)| [**Чат**](https://t.me/+QqdwO76YcwFmZmVi)** **| [**Экосистема Crypton**](https://crypton.xyz/news)",https://t.me/c/1307909848/14911
2025-02-22 11:31:26,PROFIT DRIVE,"⭐️ **#GamerBoom**** фармим подтвержденный ****#airdrop**

[**GamerBoom**](https://x.com/Gamerboom_) - это социальная игровая Web3 платформа

💰**Проект **[**собрал**](https://cryptorank.io/ico/gamerboom#funding-rounds)** $9 млн инвестиций от:** YZi Labs (бывший Binance Labs), Mask Network, BNB Chain и др.


Проект запустил [**награждаемую**](https://x.com/Gamerboom_/status/1892605381391921197) кампанию, где нужно выполнять социальные задания, делать ежедневные чек-ины и фармить GPT (поинты), за которые в дальнейшем раздадут дроп


✅ **Что делаем:**

1️⃣**Устанавливаем кошелек **[**Phantom Wallet**](https://phantom.com/download)** по** 👉 [**этой инструкции**](https://www.youtube.com/watch?v=zDCPtB5qeMM)

2️⃣**Участвуем в кампании:**
1️⃣Идем на [**сайт**](https://app.gamerboom.org/i/GBPZXBYC) и подключаем Phantom Wallet ([**скрин**](https://ibb.co/KxRsrf3Z))
2️⃣Идем в настройки и заполняем профиль ([**скрин**](https://ibb.co/SDLZ0vN6))
3️⃣Подключаем почту и социальные сети (см. [**скрин**](https://ibb.co/tPmkrRkY))
4️⃣Идем в раздел «Quest» и выполняем задания ([**скрин**](https://ibb.co/0jBwCt4d))
5️⃣Ежедневно жмем чек-ин и подписываем транзу (см. [**скрин**](https://ibb.co/XfTv66Pt))

✳️Для чек-ина нам понадобится копейки **$SOL**, пополнить которые вы можете на [**Relay**](https://relay.link/bridge/solana?fromChainId=10&fromCurrency=0x0000000000000000000000000000000000000000&toCurrency=11111111111111111111111111111111)
✳️Поинты за чек-ин могут засчитываться несколько часов


ℹ️ Также 25 февраля по желанию мы можем сминтить специальную NFT за **1 ****$SOL** нажав «Perceptron NFT» и введя код: `GBPZXBYC` ([**скрин**](https://ibb.co/ZzJJkMmZ))


✅ **Зачем нужна эта NFT:**
🟡Perceptron NFT - основной актив GamerBoom и пропуск в ранний доступ
🟡Обеспечивает консенсус данных, захват поведения и доступ к агенту ИИ
🟡Позволяет децентрализованно маркировать данные ИИ
🟡Генерирует учетные данные проверки на основе игрового поведения
🟡Участвует в установлении стоимости актива в блокчейне
🟡В общем наверняка будет 1 из критериев при раздаче дропа


📏📏📏📏📏📏📏

🕞 **Время выполнения: **≈ 5 минут

💰 **Финансовые затраты:** ≈ 0.01$

📆 **Дедлайн: **TBA


Хороший проект с инвестом от Binance Labs, способный принести хороший дроп. Рекомендую как минимум выполнить социальные задания, делать ежедневный чек-ин и периодически проверять появление новых заданий в разделе Quest


О всех новых заданиях и активностях я обязательно сообщу в одном из каналов: в 👉[**первом**](https://t.me/Profit_Drive) или 👉[**втором**](https://t.me/ProfitCryptoNews), так что обязательно подпишись на оба, чтобы ничего не пропускать✊

📏📏📏📏📏📏📏

📈** Скидка на биржи:  **📈[**Bybit**](https://bit.ly/BYBIT-RU)** | **📈[**OKX**](https://bit.ly/OKX-RU) **| **📈[**Kucoin**](https://bit.ly/Exchange-KuCoin)** | **📈[**Bitget**](https://bit.ly/BitGET)** | **📈[**Gate**](https://www.gate.io/ru/signup/3294310) **|** 💰[**Binance**](https://bit.ly/Binance-BONUS)
**
**🧑‍💻** **[**Все**](https://t.me/ProfiT_Mafia/82) [**для мульти-аккаунтов**](https://t.me/ProfiT_Mafia/82)

💰 [**Карта Казахстана**](https://t.me/ProfiT_Mafia/770)

🕜 [**Отличный VPN**](https://codeaven.com/g/d6ig17yj38d717cf5076cfba9fca8a/)**

**🌐[ ](https://t.me/+xAe925KjONBhYTRi)[**PROFIT DRIVE**](https://t.me/Profit_Drive)",https://t.me/c/1763849936/2082
2025-02-22 14:05:56,IDO research,"**SynFutures запускают собственного AI-агента**

Напомним, что [SynFutures](https://twitter.com/SynFuturesDefi) — это децентрализованная биржа деривативов, которая позволяет открывать сделки с кредитным плечом.

Проект [собрал](https://cryptorank.io/ico/synfutures#funding-rounds) $36 млн от Pantera Capital, Polychain Capital, HashKey Capital, DragonFly Capital, Framework Ventures и других.

Токен $F сейчас торгуется по цене $0,029 с FDV $290 млн на таких биржах, как HTX, KuCoin, Bybit, MEXC и Bitget.

***️⃣**На днях команда [анонсировала](https://x.com/SynFuturesDefi/status/1892560076080300168) запуск собственного AI-агента вместе с аккаунтом в Twitter. На данный момент доступны следующие функции:
`•` Спот-торговля без плечей;
`•` Торговля с помощью Twitter-аккаунта, отмечая AI-агента без использования терминала. Sender Addresses должны быть в вайтлисте SynFutures;
`•` Торговля на естественном языке, т.е. агент будет понимать любые фразы, которыми мы можем разговаривать в жизни, например: ""Отправить 69 USDC с 20% от моего портфеля"" или ""Закрыть позицию"";
`•` Копи-трейдинг, но пока только на спотовой торговле. Также это можно делать с помощью разговорных фраз с агентом.

***️⃣**В будущем команда хочет добавить следующие фичи:
`•` Лимит-ордера.
`•` Стоп-лосс.
`•` Фьючерсная торговля.
`•` Кросс-чейн торговля.
`•` Продвинутый копи-трейдинг с множеством функций.

На данный момент доступна только спотовоя торговлая, торговлю с плечами добавят чуть позже.

Подписываемся на их [Twitter](https://x.com/Synthia_SF) чтобы не пропускать важные анонсы.

[**IDO research**](https://t.me/idoresearch) | [**Chat**](https://t.me/IDOresearch_chat) | [**NFD**](https://twitter.com/NFD_tools) | [**Combine**](https://combine.nfd.gg/)** **[**- софт для мультиаккеров**](https://nfd.gg/)",https://t.me/c/1216571339/4044
2025-02-22 07:23:02,IDO research,"Ну, кто бы сомневался
[**
IDO research**](https://t.me/idoresearch) | [**Chat**](https://t.me/IDOresearch_chat) | [**NFD**](https://x.com/NFD_gg) | [**Combine - софт для мультиаккеров**](https://combine.nfd.gg/)",https://t.me/c/1216571339/4043
2025-02-22 13:59:40,ТЕМКА В СХЕМКЕ,"**Kanye West** **запускает свой токен YZY**

Уже долгое время ходят слухи о запуске и вчера Ye сделал твит «I’M LAUNCHING NEXT WEEK». Подробный ресерч читаем в статье от Coindesk - [ТЫК](https://www.coindesk.com/tech/2025/02/21/kanye-west-self-proclaimed-nazi-who-said-coins-prey-on-fans-plans-yzy-token)

На Polymarket можно чекнуть [ставку](https://polymarket.com/event/will-kanye-launch-a-coin-in-february?tid=1740129778859), там уже 82% на запуск

Сам токен сделан для того, чтобы обойти платформы по типу Shopify, которые оборвали с ним связь из-за высказываний (оно и очевидно)

**Что делать? **

Подпишитесь на его твиттер, включить уведомления и следить за всеми апдейтами - [ТЫК](https://x.com/kanyewest)

Помните о рисках, та же LIBRA соскамилась в первый день, да и токены Трампа и Мелании тоже укатались, возможно будет хорошим вариантом пофармить мереору при запуске",https://t.me/c/1156539722/3459
2025-02-22 14:53:41,Tom Capital,"Bloomberg со ссылкой на источник пишет, что Северная Корея на следующей неделе готовится объявить национальный ETH-резерв 

По предварительной оценке речь о ≈1.5 ярдах на первом этапе",https://t.me/c/1408008774/6919
2025-02-22 13:56:24,Tom Capital,"Я чувствую себя в большей безопасности, когда 1.5 ярда в ETH лежат на кошельках хаккера, а не Ethereum Foundarion",https://t.me/c/1408008774/6918
2025-02-22 13:37:52,Tom Capital,[Media message],https://t.me/c/1408008774/6917
2025-02-22 13:37:51,Tom Capital,На хакерском проливе зацепил вчера MNT и усилил пару поз,https://t.me/c/1408008774/6916
2025-02-22 13:15:09,Tom Capital,"«12 часов спустя после худшего взлома в истории. ВСЕ выводы были обработаны в полном объеме. Наша система вывода средств теперь полностью вернулась в норму, вы можете снять любую сумму и не испытывать никаких задержек. Спасибо за ваше терпение, и мы сожалеем, что это произошло.

В ближайшие несколько дней Bybit выступит с полным отчетом об инциденте, а также с мерами по безопасности. Я также лично буду держать вас в курсе любых новых обновлений. Спасибо всем клиентам, друзьям и партнерам, которые помогали и поддерживали нас в течение этих мучительных 12 тяжелых 12 часов»

CEO Bybit Бен Чжоу",https://t.me/c/1408008774/6915
2025-02-22 12:55:06,Tom Capital,"«все нынешние монеты фэйк, я запускаю на следующей неделе»

Твит Канье Веста


А, ну понятно",https://t.me/c/1408008774/6914
2025-02-22 12:50:25,Tom Capital,"«Так, ну что там нового у нас сегодня в крипте»",https://t.me/c/1408008774/6913
2025-02-22 11:04:12,Coin Metrika,"🕥 **Был дедлайн? Нет дедлайна!**

Выход Linea, похоже, [задерживается](https://x.com/LineaAssoc/status/1892998066115879234). Лично я предполагаю, что это в первую очередь связано с рынком. Залог хорошего шумного дропа - это хороший рынок, когда альта в почете. Согласитесь, выйдя Starknet сегодня, это был бы совсем другой дроп... 

Мы активно собирали отзывы сообщества, чтобы обеспечить успешный запуск Linea для проекта и членов нашего сообщества.

Несмотря на то, что изначально мы планировали запуск в 1-м квартале, технические и дизайнерские работы, в том числе с нашим сообществом, продолжаются. Мы считаем, что в долгосрочных интересах проекта Linea и его сообщества сделать это правильно, поэтому, хотя мы понимаем разочарование по поводу задержек, нашим приоритетом является подготовка Linea к огромному успеху в течение многих лет и десятилетий. Отличная работа над TGE дополнит отличную работу, проделанную технической командой, чтобы сделать Linea лучшей в своем классе технологией zkEVM.

[Chat](https://t.me/betpolcadot) | [Youtube](https://www.youtube.com/c/CoinMetrika) | [Twitter](https://twitter.com/coinmetrika) | [ADS](https://t.me/CoinMetrika/3794) I [Proxy](https://proxys.io/?refid=129373) | [Tangem](https://t.me/CoinMetrika/3935)",https://t.me/c/1262361397/4142
2025-02-22 12:01:01,Crypto Fortochka,"#NewsForto 22.02.2025

#Nexus
🔘 Сегодня последний **Testnet II**. Команда ранее продлила [**тестнет**](https://x.com/NexusLabs/status/1893027922350686492), и теперь окончательная дата, когда можно будет фармить поинты для будущего дропа: **22.02.2025 в 12:00 PST** — через **13** часов. [**Детальный гайд на ноду**](https://t.me/cryptoforto/2098)

#Linea
🔘 Выхода не будет! Вчера вечером [**команда**](https://x.com/LineaAssoc/status/1892998066115879234) сообщила ""**Изначально мы планировали запуск в первом квартале, но техническая и дизайнерская работа, в том числе с участием сообщества, продолжается**"" по этому **TGE** переносится на неопределенный срок, **когда? неизвестно**

#Rivalz
🔘 Вчера дропнули страницу с клеймом дропа. [**Ссылка на клейм**](http://claim.rivalz.ai/). А также если вас не устраивает решение дропа, и вы не согласны с распределением $RIZ, то можете [**заполнить форму**](https://docs.google.com/forms/d/e/1FAIpQLSe52MPGWjPwpc12XoZqgz9T4aIxktOIdOaLzatP1oYmmgCGaQ/viewform)

#Nillion
🔘 Ранее мы устанавливали ноду [**Nillion**](https://t.me/cryptoforto/1376) и фармили секреты. А также ранее был чекер c регистрации на дропа, даже уже известно о бейз ревардах, теперь команда объявила дату выхода **Nillion в Mainnet**, и **майннет будет в **[**марте**](https://x.com/nillionnetwork/status/1892998514533130462)**!**

#Soneium
🔘 Если вы присоединились к **Soneium Retrodrop, **[**Soneium**](https://astar.network/blog/astar-contribution-score-acs-fueling-astr-s-next-growth-phase-171) запустила кампанию [**Astar Contribution Score (ACS)**](https://acs.astar.network/) с пулом в **10M** $ASTR. Кампания продлится **100 дней с 20 февраля по 30 мая 2025 г.**

#Bybit
🔘 Вчера произошел ""**Взлом**"", а точнее [**Bybit**](https://x.com/benbybit/status/1892963530422505586?s=46) подписал фейковую транзакцию и харек заполучил доступ к холодному кошельку, где лежало $ETH на более **млрд. долларов**. Но как сообщает **CEO Бан Чжоу**, нет повода для беспокойства так как активы клиентов обеспечены **1:1**

#Navigate
🔘 Ранее мы ставили браузерную ноду к себе в [**браузер**](https://t.me/cryptoforto/1626). Теперь команда сообщила у себя в **X**, что **TGE** нас ждёт в[ **ближайшие 5 дней**](https://x.com/navigate_ai/status/1892945397984751804). Запуск будет на **Base** и** 50%** саплая токенов выделено под [**Community**](https://x.com/navigate_ai/status/1893118575214223704)

😶 [CryptoFortochka](https://t.me/cryptoforto)  l  [Chat](https://t.me/+5M-mOEH4gb42NDky)  l  [Navigation](https://t.me/cryptoforto/1796)  l  [Youtube](https://www.youtube.com/@cryptoforto)  l  [Retroactive](http://www.cryptoforto.top/)",https://t.me/c/1254398467/2112
2025-02-22 04:49:30,WAX NFT DROPS,"Проверяйте перерасчет от PAWS 🔥🔥🔥


*У меня уменьшилось на 1к токенов",https://t.me/c/1373214233/3450
2025-02-22 04:06:26,ТЕМКА В СХЕМКЕ,"**Немного подробностей  

**Украли** **в основном сам эфир и еще несколько оберток (stETH, mETH и cmETH), которые были потом свапнуты в ETH. С очень большой вероятностью это сделали Lazarus Group, северокорейские хакеры, которые по инфе из интернета напрямую связаны с правительством страны 

Раньше они уже совершали много хаков, один из последних больших в крипте был в 22 году, когда они стащили ~$625 млн с Ronin Network

В этом случае взлом был через UI кошелька Safe, через который BB переводили деньги на горячий кошелек

Сейчас украденный эфир раскинут по множеству кошельков в сети эфира и все они уже получили метки. Судя по практике прошлых взломов от них, Lazarus отмывают и сливают все понемногу, чтобы получить максимальную прибыль, а не задампить цену. Посмотрим, что будут делать тут

Короче пока нет ясности, как будет развиваться эта история, но с вероятностью 99% байбиту уже ничего не вернут. Также СЕО сказал, что байбит пока не планируют покупать ETH обратно, а взяли его в долг у партнеров

Кошелек, на который скинули ETH, с него можно отследить все действия - [ТЫК](https://etherscan.io/address/0x47666fab8bd0ac7003bce3f5c3585383f09486e2)",https://t.me/c/1156539722/3458
2025-02-22 02:58:41,🌚CRYPTOHOTER,"**Гайд как наебать ракетку****👌****

**Мой хороший знакомый сделал** **недавно гайд по копи-трейду на соланке

🗣**Рынок конечно странный, но все же. Все свое время нахожусь **[**во 2 канале.**](https://t.me/hotered)**

**[**CRYPTOHOTER**](https://t.me/+A_Tu0TmAzqRjY2Ji)** **✈️** **[**PRIVATE DAO**](https://t.me/+jR-O-XOPaCUyMzQy)",https://t.me/c/1660518796/2134
2025-02-22 02:58:37,🌚CRYPTOHOTER,"https://teletype.in/@michi_drop_please/solanacopytrade1
https://teletype.in/@michi_drop_please/solanacopytrade1
https://teletype.in/@michi_drop_please/solanacopytrade1

Самый свежий гайд по копитрейду с самой актуальной информацией на данный момент
Категорически подходит для новичков

[SAVE LINK](https://shit101.gitbook.io/kak-ebat-raketku/) (Залил дополнительно на гитбук на всякий случай)",https://t.me/c/1660518796/2133
2025-02-22 02:35:16,Герман на блокчейне 🇪🇹,[Media message],https://t.me/c/1293287526/20755
2025-02-22 01:45:42,Crypto Thunder⚡️,"😏 **Проверяем насыпку от PAWS**

Второй дроп за сегодня? Да мы прям шикуем в этот день - ByBit не в счёт. Погнали проверять дроп:

⚡️ **https://paws.community/app?tab=claim**

Увы, не 1 PAWS = 1 POINT, но что имеем то имеем. Что там у вас вышло?

[**Crypto Thunder**](https://t.me/+9oQz9UTjGPJjNTU6) |** **[**Chat**](https://t.me/+gtmqrgChhM01YmMy) | [**База**](https://t.me/electro_base)",https://t.me/c/1522404640/3005
2025-02-22 01:24:14,Tom Capital,"⚡️Arkham сообщают, что хаккеры - некие Lazarus Goup 

Вся инфа и детальный анализ переданы Bybit",https://t.me/c/1408008774/6912
2025-02-22 01:21:04,Tom Capital,"Binance и Bitget помогают Bybit

В сумме эти две биржи отправили на кошельки Bybit больше 50к ETH

Трансфер Bitget особенно интересен тем, что это 1/4 всех ETH резервов Bitget 

Консолидация основных игроков отрасли. Булиш.",https://t.me/c/1408008774/6911
2025-02-22 01:20:38,Don | Invest Blog,Binance и Bitget внесли 50 000 ETH на депозит в **Bybit** - для финансовой поддержки биржи.,https://t.me/c/1423540718/4283
2025-02-22 01:20:36,WAX NFT DROPS,"ВЫШЕЛ ЧЕККЕР ОТ PAWS 🔥🔥🔥

[Ссылка](https://paws.community/app?tab=claim) на чекер

*Сколько вам насыпало?",https://t.me/c/1373214233/3449
2025-02-22 01:01:38,Coin Metrika,"Ситуация с выводами нормализовалась, быстро средства приходят. Криптовалютный Бог все еще с нами!",https://t.me/c/1262361397/4141
